Id,Nodes,Syr_dat,Tyr_dat,Source,Target
4733,"n1863,n1467",2021,2019,n1863,n1467
4734,"n1478,n1468",2018,2015,n1478,n1468
4735,"n1623,n1469",2020,2019,n1623,n1469
4736,"n1822,n1469",2021,2019,n1822,n1469
4737,"n1877,n1469",2020,2019,n1877,n1469
4738,"n1000,n147",2017,2012,n1000,n147
4739,"n1079,n147",2017,2012,n1079,n147
4740,"n1090,n147",2018,2012,n1090,n147
4741,"n1107,n147",2014,2012,n1107,n147
4742,"n1172,n147",2017,2012,n1172,n147
4743,"n1174,n147",2015,2012,n1174,n147
4744,"n1239,n147",2017,2012,n1239,n147
4745,"n128,n147",2013,2012,n128,n147
4746,"n1292,n147",2015,2012,n1292,n147
4747,"n1299,n147",2018,2012,n1299,n147
4748,"n1306,n147",2017,2012,n1306,n147
4749,"n1367,n147",2019,2012,n1367,n147
4750,"n1454,n147",2018,2012,n1454,n147
4751,"n1455,n147",2015,2012,n1455,n147
4752,"n1488,n147",2020,2012,n1488,n147
4753,"n1513,n147",2018,2012,n1513,n147
4754,"n1532,n147",2017,2012,n1532,n147
4755,"n1538,n147",2016,2012,n1538,n147
4756,"n1554,n147",2020,2012,n1554,n147
4757,"n1595,n147",2019,2012,n1595,n147
4758,"n1624,n147",2020,2012,n1624,n147
4759,"n1650,n147",2017,2012,n1650,n147
4760,"n167,n147",2014,2012,n167,n147
4761,"n1670,n147",2018,2012,n1670,n147
4762,"n1675,n147",2019,2012,n1675,n147
4763,"n1726,n147",2021,2012,n1726,n147
4764,"n1771,n147",2020,2012,n1771,n147
4765,"n1774,n147",2019,2012,n1774,n147
4766,"n1800,n147",2021,2012,n1800,n147
4767,"n299,n147",2015,2012,n299,n147
4768,"n311,n147",2015,2012,n311,n147
4769,"n312,n147",2014,2012,n312,n147
4770,"n395,n147",2013,2012,n395,n147
4771,"n432,n147",2012,2012,n432,n147
4772,"n446,n147",2014,2012,n446,n147
4773,"n510,n147",2014,2012,n510,n147
4774,"n529,n147",2014,2012,n529,n147
4775,"n593,n147",2016,2012,n593,n147
4776,"n594,n147",2014,2012,n594,n147
4777,"n726,n147",2014,2012,n726,n147
4778,"n756,n147",2015,2012,n756,n147
4779,"n785,n147",2015,2012,n785,n147
4780,"n802,n147",2013,2012,n802,n147
4781,"n825,n147",2014,2012,n825,n147
4782,"n876,n147",2016,2012,n876,n147
4783,"n1422,n1470",2018,2017,n1422,n1470
4784,"n1836,n1470",2020,2017,n1836,n1470
4785,"n1219,n1471",2019,2016,n1219,n1471
4786,"n1742,n1471",2017,2016,n1742,n1471
4787,"n1766,n1472",2021,2019,n1766,n1472
4788,"n1784,n1472",2021,2019,n1784,n1472
4789,"n1360,n1473",2019,2018,n1360,n1473
4790,"n1777,n1474",2021,2019,n1777,n1474
4791,"n1808,n1474",2021,2019,n1808,n1474
4792,"n1681,n1475",2017,2017,n1681,n1475
4793,"n1655,n1476",2020,2019,n1655,n1476
4794,"n1769,n1476",2021,2019,n1769,n1476
4795,"n1779,n1476",2021,2019,n1779,n1476
4796,"n1092,n1477",2020,2019,n1092,n1477
4797,"n1676,n1477",2020,2019,n1676,n1477
4798,"n1717,n1477",2021,2019,n1717,n1477
4799,"n1155,n1478",2020,2018,n1155,n1478
4800,"n1385,n1479",2019,2014,n1385,n1479
4801,"n863,n1479",2015,2014,n863,n1479
4802,"n1092,n148",2020,2013,n1092,n148
4803,"n1100,n148",2014,2013,n1100,n148
4804,"n1149,n148",2019,2013,n1149,n148
4805,"n1223,n148",2020,2013,n1223,n148
4806,"n1283,n148",2019,2013,n1283,n148
4807,"n1324,n148",2019,2013,n1324,n148
4808,"n1383,n148",2019,2013,n1383,n148
4809,"n1385,n148",2019,2013,n1385,n148
4810,"n1411,n148",2018,2013,n1411,n148
4811,"n1415,n148",2016,2013,n1415,n148
4812,"n1456,n148",2019,2013,n1456,n148
4813,"n1523,n148",2018,2013,n1523,n148
4814,"n1571,n148",2020,2013,n1571,n148
4815,"n1661,n148",2020,2013,n1661,n148
4816,"n1679,n148",2018,2013,n1679,n148
4817,"n1682,n148",2020,2013,n1682,n148
4818,"n1743,n148",2020,2013,n1743,n148
4819,"n1765,n148",2021,2013,n1765,n148
4820,"n1781,n148",2021,2013,n1781,n148
4821,"n1801,n148",2020,2013,n1801,n148
4822,"n1805,n148",2020,2013,n1805,n148
4823,"n1890,n148",2021,2013,n1890,n148
4824,"n208,n148",2014,2013,n208,n148
4825,"n212,n148",2014,2013,n212,n148
4826,"n246,n148",2017,2013,n246,n148
4827,"n261,n148",2014,2013,n261,n148
4828,"n319,n148",2015,2013,n319,n148
4829,"n350,n148",2014,2013,n350,n148
4830,"n376,n148",2014,2013,n376,n148
4831,"n421,n148",2014,2013,n421,n148
4832,"n431,n148",2018,2013,n431,n148
4833,"n489,n148",2016,2013,n489,n148
4834,"n511,n148",2015,2013,n511,n148
4835,"n520,n148",2014,2013,n520,n148
4836,"n526,n148",2017,2013,n526,n148
4837,"n540,n148",2013,2013,n540,n148
4838,"n545,n148",2016,2013,n545,n148
4839,"n552,n148",2016,2013,n552,n148
4840,"n646,n148",2015,2013,n646,n148
4841,"n678,n148",2017,2013,n678,n148
4842,"n691,n148",2014,2013,n691,n148
4843,"n750,n148",2015,2013,n750,n148
4844,"n773,n148",2016,2013,n773,n148
4845,"n774,n148",2016,2013,n774,n148
4846,"n776,n148",2014,2013,n776,n148
4847,"n790,n148",2017,2013,n790,n148
4848,"n801,n148",2016,2013,n801,n148
4849,"n816,n148",2018,2013,n816,n148
4850,"n823,n148",2014,2013,n823,n148
4851,"n828,n148",2015,2013,n828,n148
4852,"n836,n148",2014,2013,n836,n148
4853,"n862,n148",2018,2013,n862,n148
4854,"n880,n148",2014,2013,n880,n148
4855,"n883,n148",2016,2013,n883,n148
4856,"n899,n148",2016,2013,n899,n148
4857,"n926,n148",2016,2013,n926,n148
4858,"n93,n148",2013,2013,n93,n148
4859,"n994,n148",2017,2013,n994,n148
4860,"n1078,n1480",2018,2018,n1078,n1480
4861,"n1809,n1480",2021,2018,n1809,n1480
4862,"n1728,n1481",2021,2018,n1728,n1481
4863,"n1629,n1482",2020,2018,n1629,n1482
4864,"n1677,n1482",2020,2018,n1677,n1482
4865,"n1548,n1483",2019,2019,n1548,n1483
4866,"n1781,n1484",2021,2019,n1781,n1484
4867,"n1682,n1485",2020,2019,n1682,n1485
4868,"n1766,n1485",2021,2019,n1766,n1485
4869,"n1460,n1486",2020,2018,n1460,n1486
4870,"n1381,n1487",2020,2017,n1381,n1487
4871,"n671,n1487",2017,2017,n671,n1487
4872,"n1623,n1488",2020,2020,n1623,n1488
4873,"n1889,n1489",2021,2020,n1889,n1489
4874,"n1068,n149",2018,2013,n1068,n149
4875,"n1084,n149",2014,2013,n1084,n149
4876,"n1087,n149",2018,2013,n1087,n149
4877,"n1092,n149",2020,2013,n1092,n149
4878,"n1139,n149",2016,2013,n1139,n149
4879,"n1143,n149",2019,2013,n1143,n149
4880,"n1160,n149",2017,2013,n1160,n149
4881,"n1186,n149",2015,2013,n1186,n149
4882,"n1194,n149",2018,2013,n1194,n149
4883,"n1233,n149",2018,2013,n1233,n149
4884,"n1241,n149",2019,2013,n1241,n149
4885,"n1271,n149",2018,2013,n1271,n149
4886,"n1281,n149",2018,2013,n1281,n149
4887,"n1282,n149",2019,2013,n1282,n149
4888,"n1333,n149",2015,2013,n1333,n149
4889,"n1376,n149",2017,2013,n1376,n149
4890,"n1379,n149",2020,2013,n1379,n149
4891,"n1445,n149",2019,2013,n1445,n149
4892,"n1453,n149",2018,2013,n1453,n149
4893,"n1466,n149",2017,2013,n1466,n149
4894,"n1482,n149",2018,2013,n1482,n149
4895,"n1494,n149",2017,2013,n1494,n149
4896,"n1566,n149",2018,2013,n1566,n149
4897,"n1604,n149",2021,2013,n1604,n149
4898,"n1627,n149",2020,2013,n1627,n149
4899,"n1629,n149",2020,2013,n1629,n149
4900,"n1635,n149",2015,2013,n1635,n149
4901,"n1643,n149",2020,2013,n1643,n149
4902,"n1667,n149",2018,2013,n1667,n149
4903,"n170,n149",2014,2013,n170,n149
4904,"n1804,n149",2021,2013,n1804,n149
4905,"n1831,n149",2018,2013,n1831,n149
4906,"n1848,n149",2021,2013,n1848,n149
4907,"n186,n149",2015,2013,n186,n149
4908,"n187,n149",2015,2013,n187,n149
4909,"n272,n149",2016,2013,n272,n149
4910,"n294,n149",2015,2013,n294,n149
4911,"n315,n149",2016,2013,n315,n149
4912,"n416,n149",2019,2013,n416,n149
4913,"n47,n149",2013,2013,n47,n149
4914,"n580,n149",2016,2013,n580,n149
4915,"n595,n149",2015,2013,n595,n149
4916,"n608,n149",2020,2013,n608,n149
4917,"n673,n149",2017,2013,n673,n149
4918,"n698,n149",2016,2013,n698,n149
4919,"n728,n149",2016,2013,n728,n149
4920,"n742,n149",2014,2013,n742,n149
4921,"n881,n149",2014,2013,n881,n149
4922,"n882,n149",2017,2013,n882,n149
4923,"n897,n149",2015,2013,n897,n149
4924,"n904,n149",2016,2013,n904,n149
4925,"n929,n149",2017,2013,n929,n149
4926,"n944,n149",2015,2013,n944,n149
4927,"n962,n149",2017,2013,n962,n149
4928,"n1775,n1490",2021,2019,n1775,n1490
4929,"n1782,n1491",2021,2020,n1782,n1491
4930,"n1197,n1492",2020,2018,n1197,n1492
4931,"n1637,n1492",2020,2018,n1637,n1492
4932,"n1757,n1493",2020,2019,n1757,n1493
4933,"n1824,n1493",2020,2019,n1824,n1493
4934,"n1640,n1494",2019,2017,n1640,n1494
4935,"n1648,n1494",2018,2017,n1648,n1494
4936,"n1738,n1495",2021,2018,n1738,n1495
4937,"n1787,n1495",2021,2018,n1787,n1495
4938,"n1781,n1496",2021,2018,n1781,n1496
4939,"n1284,n1497",2016,2014,n1284,n1497
4940,"n1385,n1497",2019,2014,n1385,n1497
4941,"n1496,n1498",2018,2015,n1496,n1498
4942,"n1129,n1499",2019,2015,n1129,n1499
4943,"n1004,n15",2017,2013,n1004,n15
4944,"n1013,n15",2017,2013,n1013,n15
4945,"n1034,n15",2018,2013,n1034,n15
4946,"n104,n15",2017,2013,n104,n15
4947,"n1048,n15",2015,2013,n1048,n15
4948,"n1060,n15",2016,2013,n1060,n15
4949,"n1085,n15",2016,2013,n1085,n15
4950,"n1089,n15",2019,2013,n1089,n15
4951,"n1102,n15",2019,2013,n1102,n15
4952,"n1110,n15",2019,2013,n1110,n15
4953,"n1112,n15",2018,2013,n1112,n15
4954,"n1152,n15",2018,2013,n1152,n15
4955,"n1158,n15",2020,2013,n1158,n15
4956,"n1163,n15",2017,2013,n1163,n15
4957,"n1188,n15",2016,2013,n1188,n15
4958,"n1195,n15",2017,2013,n1195,n15
4959,"n1223,n15",2020,2013,n1223,n15
4960,"n1227,n15",2018,2013,n1227,n15
4961,"n1231,n15",2019,2013,n1231,n15
4962,"n1278,n15",2021,2013,n1278,n15
4963,"n1279,n15",2018,2013,n1279,n15
4964,"n1291,n15",2019,2013,n1291,n15
4965,"n1294,n15",2020,2013,n1294,n15
4966,"n1297,n15",2017,2013,n1297,n15
4967,"n1303,n15",2018,2013,n1303,n15
4968,"n1306,n15",2017,2013,n1306,n15
4969,"n1324,n15",2019,2013,n1324,n15
4970,"n1329,n15",2018,2013,n1329,n15
4971,"n1335,n15",2019,2013,n1335,n15
4972,"n137,n15",2014,2013,n137,n15
4973,"n1376,n15",2017,2013,n1376,n15
4974,"n1381,n15",2020,2013,n1381,n15
4975,"n1385,n15",2019,2013,n1385,n15
4976,"n1387,n15",2018,2013,n1387,n15
4977,"n1407,n15",2019,2013,n1407,n15
4978,"n1427,n15",2017,2013,n1427,n15
4979,"n1428,n15",2020,2013,n1428,n15
4980,"n1432,n15",2017,2013,n1432,n15
4981,"n1450,n15",2020,2013,n1450,n15
4982,"n1457,n15",2017,2013,n1457,n15
4983,"n1475,n15",2017,2013,n1475,n15
4984,"n1500,n15",2020,2013,n1500,n15
4985,"n1506,n15",2020,2013,n1506,n15
4986,"n1521,n15",2020,2013,n1521,n15
4987,"n1587,n15",2014,2013,n1587,n15
4988,"n1589,n15",2017,2013,n1589,n15
4989,"n1594,n15",2020,2013,n1594,n15
4990,"n1598,n15",2020,2013,n1598,n15
4991,"n1609,n15",2020,2013,n1609,n15
4992,"n1626,n15",2021,2013,n1626,n15
4993,"n1653,n15",2021,2013,n1653,n15
4994,"n166,n15",2014,2013,n166,n15
4995,"n1662,n15",2020,2013,n1662,n15
4996,"n1669,n15",2020,2013,n1669,n15
4997,"n1704,n15",2020,2013,n1704,n15
4998,"n1733,n15",2020,2013,n1733,n15
4999,"n1743,n15",2020,2013,n1743,n15
5000,"n1746,n15",2021,2013,n1746,n15
5001,"n1765,n15",2021,2013,n1765,n15
5002,"n1770,n15",2020,2013,n1770,n15
5003,"n1799,n15",2021,2013,n1799,n15
5004,"n1806,n15",2021,2013,n1806,n15
5005,"n1807,n15",2021,2013,n1807,n15
5006,"n1813,n15",2021,2013,n1813,n15
5007,"n1828,n15",2020,2013,n1828,n15
5008,"n1844,n15",2021,2013,n1844,n15
5009,"n1885,n15",2021,2013,n1885,n15
5010,"n1890,n15",2021,2013,n1890,n15
5011,"n221,n15",2016,2013,n221,n15
5012,"n237,n15",2015,2013,n237,n15
5013,"n246,n15",2017,2013,n246,n15
5014,"n262,n15",2016,2013,n262,n15
5015,"n334,n15",2016,2013,n334,n15
5016,"n340,n15",2017,2013,n340,n15
5017,"n342,n15",2015,2013,n342,n15
5018,"n348,n15",2014,2013,n348,n15
5019,"n353,n15",2015,2013,n353,n15
5020,"n45,n15",2015,2013,n45,n15
5021,"n46,n15",2015,2013,n46,n15
5022,"n474,n15",2017,2013,n474,n15
5023,"n481,n15",2019,2013,n481,n15
5024,"n503,n15",2014,2013,n503,n15
5025,"n518,n15",2015,2013,n518,n15
5026,"n519,n15",2014,2013,n519,n15
5027,"n526,n15",2017,2013,n526,n15
5028,"n552,n15",2016,2013,n552,n15
5029,"n557,n15",2016,2013,n557,n15
5030,"n577,n15",2017,2013,n577,n15
5031,"n603,n15",2019,2013,n603,n15
5032,"n659,n15",2019,2013,n659,n15
5033,"n716,n15",2017,2013,n716,n15
5034,"n722,n15",2016,2013,n722,n15
5035,"n752,n15",2016,2013,n752,n15
5036,"n77,n15",2015,2013,n77,n15
5037,"n774,n15",2016,2013,n774,n15
5038,"n775,n15",2017,2013,n775,n15
5039,"n783,n15",2020,2013,n783,n15
5040,"n790,n15",2017,2013,n790,n15
5041,"n791,n15",2017,2013,n791,n15
5042,"n827,n15",2013,2013,n827,n15
5043,"n830,n15",2019,2013,n830,n15
5044,"n850,n15",2018,2013,n850,n15
5045,"n863,n15",2015,2013,n863,n15
5046,"n878,n15",2019,2013,n878,n15
5047,"n910,n15",2018,2013,n910,n15
5048,"n915,n15",2017,2013,n915,n15
5049,"n917,n15",2019,2013,n917,n15
5050,"n925,n15",2020,2013,n925,n15
5051,"n929,n15",2017,2013,n929,n15
5052,"n933,n15",2018,2013,n933,n15
5053,"n934,n15",2020,2013,n934,n15
5054,"n940,n15",2020,2013,n940,n15
5055,"n952,n15",2016,2013,n952,n15
5056,"n978,n15",2017,2013,n978,n15
5057,"n994,n15",2017,2013,n994,n15
5058,"n1023,n150",2013,1996,n1023,n150
5059,"n1061,n150",2018,1996,n1061,n150
5060,"n1180,n150",2013,1996,n1180,n150
5061,"n1195,n150",2017,1996,n1195,n150
5062,"n1319,n150",2012,1996,n1319,n150
5063,"n1342,n150",2016,1996,n1342,n150
5064,"n177,n150",1998,1996,n177,n150
5065,"n1772,n150",2021,1996,n1772,n150
5066,"n185,n150",2004,1996,n185,n150
5067,"n259,n150",2010,1996,n259,n150
5068,"n286,n150",2009,1996,n286,n150
5069,"n35,n150",1999,1996,n35,n150
5070,"n397,n150",2008,1996,n397,n150
5071,"n475,n150",2012,1996,n475,n150
5072,"n513,n150",1997,1996,n513,n150
5073,"n599,n150",2017,1996,n599,n150
5074,"n631,n150",2007,1996,n631,n150
5075,"n654,n150",2015,1996,n654,n150
5076,"n722,n150",2016,1996,n722,n150
5077,"n74,n150",2009,1996,n74,n150
5078,"n851,n150",2005,1996,n851,n150
5079,"n893,n150",2010,1996,n893,n150
5080,"n976,n150",2018,1996,n976,n150
5081,"n979,n150",2015,1996,n979,n150
5082,"n1788,n1501",2021,2020,n1788,n1501
5083,"n1802,n1502",2020,2019,n1802,n1502
5084,"n1686,n1503",2020,2019,n1686,n1503
5085,"n1890,n1506",2021,2020,n1890,n1506
5086,"n1642,n1508",2019,2016,n1642,n1508
5087,"n1884,n1509",2021,2020,n1884,n1509
5088,"n1058,n151",2010,2008,n1058,n151
5089,"n1114,n151",2016,2008,n1114,n151
5090,"n1214,n151",2016,2008,n1214,n151
5091,"n1249,n151",2015,2008,n1249,n151
5092,"n1298,n151",2016,2008,n1298,n151
5093,"n1376,n151",2017,2008,n1376,n151
5094,"n1393,n151",2019,2008,n1393,n151
5095,"n149,n151",2013,2008,n149,n151
5096,"n162,n151",2010,2008,n162,n151
5097,"n180,n151",2015,2008,n180,n151
5098,"n205,n151",2010,2008,n205,n151
5099,"n231,n151",2013,2008,n231,n151
5100,"n238,n151",2010,2008,n238,n151
5101,"n241,n151",2010,2008,n241,n151
5102,"n244,n151",2013,2008,n244,n151
5103,"n279,n151",2012,2008,n279,n151
5104,"n288,n151",2012,2008,n288,n151
5105,"n297,n151",2011,2008,n297,n151
5106,"n318,n151",2012,2008,n318,n151
5107,"n343,n151",2011,2008,n343,n151
5108,"n369,n151",2015,2008,n369,n151
5109,"n375,n151",2016,2008,n375,n151
5110,"n378,n151",2012,2008,n378,n151
5111,"n380,n151",2012,2008,n380,n151
5112,"n389,n151",2012,2008,n389,n151
5113,"n398,n151",2011,2008,n398,n151
5114,"n402,n151",2012,2008,n402,n151
5115,"n428,n151",2014,2008,n428,n151
5116,"n462,n151",2015,2008,n462,n151
5117,"n51,n151",2010,2008,n51,n151
5118,"n524,n151",2017,2008,n524,n151
5119,"n566,n151",2012,2008,n566,n151
5120,"n576,n151",2016,2008,n576,n151
5121,"n595,n151",2015,2008,n595,n151
5122,"n614,n151",2013,2008,n614,n151
5123,"n625,n151",2012,2008,n625,n151
5124,"n667,n151",2015,2008,n667,n151
5125,"n677,n151",2013,2008,n677,n151
5126,"n686,n151",2015,2008,n686,n151
5127,"n72,n151",2011,2008,n72,n151
5128,"n724,n151",2013,2008,n724,n151
5129,"n817,n151",2016,2008,n817,n151
5130,"n847,n151",2011,2008,n847,n151
5131,"n904,n151",2016,2008,n904,n151
5132,"n911,n151",2016,2008,n911,n151
5133,"n916,n151",2015,2008,n916,n151
5134,"n919,n151",2015,2008,n919,n151
5135,"n97,n151",2009,2008,n97,n151
5136,"n1672,n1511",2020,2018,n1672,n1511
5137,"n1629,n1512",2020,2015,n1629,n1512
5138,"n1662,n1513",2020,2018,n1662,n1513
5139,"n1318,n1514",2019,2018,n1318,n1514
5140,"n1623,n1515",2020,2019,n1623,n1515
5141,"n1041,n152",2015,2007,n1041,n152
5142,"n1079,n152",2017,2007,n1079,n152
5143,"n1159,n152",2018,2007,n1159,n152
5144,"n1242,n152",2013,2007,n1242,n152
5145,"n1361,n152",2017,2007,n1361,n152
5146,"n143,n152",2008,2007,n143,n152
5147,"n1546,n152",2020,2007,n1546,n152
5148,"n1660,n152",2018,2007,n1660,n152
5149,"n1714,n152",2019,2007,n1714,n152
5150,"n172,n152",2010,2007,n172,n152
5151,"n1730,n152",2018,2007,n1730,n152
5152,"n204,n152",2013,2007,n204,n152
5153,"n286,n152",2009,2007,n286,n152
5154,"n305,n152",2014,2007,n305,n152
5155,"n323,n152",2011,2007,n323,n152
5156,"n329,n152",2010,2007,n329,n152
5157,"n33,n152",2009,2007,n33,n152
5158,"n427,n152",2014,2007,n427,n152
5159,"n451,n152",2014,2007,n451,n152
5160,"n458,n152",2015,2007,n458,n152
5161,"n478,n152",2011,2007,n478,n152
5162,"n511,n152",2015,2007,n511,n152
5163,"n512,n152",2011,2007,n512,n152
5164,"n526,n152",2017,2007,n526,n152
5165,"n570,n152",2010,2007,n570,n152
5166,"n58,n152",2011,2007,n58,n152
5167,"n598,n152",2016,2007,n598,n152
5168,"n602,n152",2012,2007,n602,n152
5169,"n645,n152",2017,2007,n645,n152
5170,"n718,n152",2012,2007,n718,n152
5171,"n759,n152",2013,2007,n759,n152
5172,"n81,n152",2007,2007,n81,n152
5173,"n893,n152",2010,2007,n893,n152
5174,"n979,n152",2015,2007,n979,n152
5175,"n1024,n153",2015,2006,n1024,n153
5176,"n1106,n153",2017,2006,n1106,n153
5177,"n1167,n153",2019,2006,n1167,n153
5178,"n1187,n153",2019,2006,n1187,n153
5179,"n1192,n153",2018,2006,n1192,n153
5180,"n1195,n153",2017,2006,n1195,n153
5181,"n1366,n153",2019,2006,n1366,n153
5182,"n1497,n153",2014,2006,n1497,n153
5183,"n1546,n153",2020,2006,n1546,n153
5184,"n156,n153",2010,2006,n156,n153
5185,"n1714,n153",2019,2006,n1714,n153
5186,"n1730,n153",2018,2006,n1730,n153
5187,"n1788,n153",2021,2006,n1788,n153
5188,"n179,n153",2013,2006,n179,n153
5189,"n1799,n153",2021,2006,n1799,n153
5190,"n1823,n153",2015,2006,n1823,n153
5191,"n1867,n153",2021,2006,n1867,n153
5192,"n28,n153",2010,2006,n28,n153
5193,"n307,n153",2011,2006,n307,n153
5194,"n376,n153",2014,2006,n376,n153
5195,"n450,n153",2012,2006,n450,n153
5196,"n495,n153",2014,2006,n495,n153
5197,"n549,n153",2016,2006,n549,n153
5198,"n594,n153",2014,2006,n594,n153
5199,"n676,n153",2016,2006,n676,n153
5200,"n678,n153",2017,2006,n678,n153
5201,"n733,n153",2019,2006,n733,n153
5202,"n78,n153",2009,2006,n78,n153
5203,"n821,n153",2013,2006,n821,n153
5204,"n896,n153",2017,2006,n896,n153
5205,"n903,n153",2016,2006,n903,n153
5206,"n93,n153",2013,2006,n93,n153
5207,"n952,n153",2016,2006,n952,n153
5208,"n963,n153",2015,2006,n963,n153
5209,"n982,n153",2012,2006,n982,n153
5210,"n1788,n1537",2021,2020,n1788,n1537
5211,"n1299,n1538",2018,2016,n1299,n1538
5212,"n1197,n1539",2020,2018,n1197,n1539
5213,"n1570,n1539",2021,2018,n1570,n1539
5214,"n1031,n154",2017,1998,n1031,n154
5215,"n1041,n154",2015,1998,n1041,n154
5216,"n1273,n154",2014,1998,n1273,n154
5217,"n1301,n154",2002,1998,n1301,n154
5218,"n1612,n154",2021,1998,n1612,n154
5219,"n1649,n154",2019,1998,n1649,n154
5220,"n1823,n154",2015,1998,n1823,n154
5221,"n185,n154",2004,1998,n185,n154
5222,"n204,n154",2013,1998,n204,n154
5223,"n277,n154",2013,1998,n277,n154
5224,"n283,n154",2000,1998,n283,n154
5225,"n324,n154",1998,1998,n324,n154
5226,"n377,n154",2003,1998,n377,n154
5227,"n385,n154",2019,1998,n385,n154
5228,"n403,n154",2015,1998,n403,n154
5229,"n404,n154",2009,1998,n404,n154
5230,"n426,n154",2008,1998,n426,n154
5231,"n48,n154",2003,1998,n48,n154
5232,"n598,n154",2016,1998,n598,n154
5233,"n684,n154",2015,1998,n684,n154
5234,"n7,n154",2001,1998,n7,n154
5235,"n811,n154",2019,1998,n811,n154
5236,"n846,n154",2005,1998,n846,n154
5237,"n1693,n1540",2020,2020,n1693,n1540
5238,"n1718,n1540",2021,2020,n1718,n1540
5239,"n1888,n1540",2021,2020,n1888,n1540
5240,"n1674,n1542",2021,2020,n1674,n1542
5241,"n1701,n1542",2021,2020,n1701,n1542
5242,"n1775,n1542",2021,2020,n1775,n1542
5243,"n1205,n1543",2017,2016,n1205,n1543
5244,"n1255,n1543",2019,2016,n1255,n1543
5245,"n1184,n1544",2018,1992,n1184,n1544
5246,"n1273,n1544",2014,1992,n1273,n1544
5247,"n1799,n1546",2021,2020,n1799,n1546
5248,"n1872,n1546",2020,2020,n1872,n1546
5249,"n1495,n1547",2018,2017,n1495,n1547
5250,"n1666,n1547",2020,2017,n1666,n1547
5251,"n1776,n1549",2021,2020,n1776,n1549
5252,"n1130,n155",2019,2012,n1130,n155
5253,"n1537,n155",2020,2012,n1537,n155
5254,"n1550,n155",2020,2012,n1550,n155
5255,"n157,n155",2013,2012,n157,n155
5256,"n1714,n155",2019,2012,n1714,n155
5257,"n1722,n155",2020,2012,n1722,n155
5258,"n1725,n155",2021,2012,n1725,n155
5259,"n1731,n155",2018,2012,n1731,n155
5260,"n1748,n155",2019,2012,n1748,n155
5261,"n1883,n155",2018,2012,n1883,n155
5262,"n441,n155",2017,2012,n441,n155
5263,"n511,n155",2015,2012,n511,n155
5264,"n592,n155",2012,2012,n592,n155
5265,"n678,n155",2017,2012,n678,n155
5266,"n701,n155",2016,2012,n701,n155
5267,"n843,n155",2014,2012,n843,n155
5268,"n911,n155",2016,2012,n911,n155
5269,"n936,n155",2018,2012,n936,n155
5270,"n986,n155",2015,2012,n986,n155
5271,"n995,n155",2019,2012,n995,n155
5272,"n1694,n1550",2020,2020,n1694,n1550
5273,"n1764,n1550",2021,2020,n1764,n1550
5274,"n1548,n1552",2019,2019,n1548,n1552
5275,"n1863,n1552",2021,2019,n1863,n1552
5276,"n1132,n1553",2018,2017,n1132,n1553
5277,"n1624,n1554",2020,2020,n1624,n1554
5278,"n1726,n1554",2021,2020,n1726,n1554
5279,"n920,n1556",2017,2016,n920,n1556
5280,"n1460,n1557",2020,2017,n1460,n1557
5281,"n1197,n1558",2020,2018,n1197,n1558
5282,"n1348,n1559",2019,2017,n1348,n1559
5283,"n1009,n156",2013,2010,n1009,n156
5284,"n1018,n156",2014,2010,n1018,n156
5285,"n1075,n156",2017,2010,n1075,n156
5286,"n1104,n156",2014,2010,n1104,n156
5287,"n114,n156",2012,2010,n114,n156
5288,"n1144,n156",2018,2010,n1144,n156
5289,"n1148,n156",2013,2010,n1148,n156
5290,"n1163,n156",2017,2010,n1163,n156
5291,"n119,n156",2011,2010,n119,n156
5292,"n1194,n156",2018,2010,n1194,n156
5293,"n1229,n156",2016,2010,n1229,n156
5294,"n1344,n156",2018,2010,n1344,n156
5295,"n141,n156",2012,2010,n141,n156
5296,"n1431,n156",2018,2010,n1431,n156
5297,"n1515,n156",2019,2010,n1515,n156
5298,"n1585,n156",2020,2010,n1585,n156
5299,"n160,n156",2012,2010,n160,n156
5300,"n1619,n156",2015,2010,n1619,n156
5301,"n1770,n156",2020,2010,n1770,n156
5302,"n1821,n156",2020,2010,n1821,n156
5303,"n1833,n156",2021,2010,n1833,n156
5304,"n1835,n156",2020,2010,n1835,n156
5305,"n210,n156",2010,2010,n210,n156
5306,"n254,n156",2011,2010,n254,n156
5307,"n255,n156",2012,2010,n255,n156
5308,"n276,n156",2013,2010,n276,n156
5309,"n280,n156",2013,2010,n280,n156
5310,"n284,n156",2013,2010,n284,n156
5311,"n289,n156",2013,2010,n289,n156
5312,"n307,n156",2011,2010,n307,n156
5313,"n31,n156",2010,2010,n31,n156
5314,"n371,n156",2010,2010,n371,n156
5315,"n374,n156",2013,2010,n374,n156
5316,"n38,n156",2010,2010,n38,n156
5317,"n392,n156",2013,2010,n392,n156
5318,"n449,n156",2014,2010,n449,n156
5319,"n506,n156",2012,2010,n506,n156
5320,"n51,n156",2010,2010,n51,n156
5321,"n517,n156",2015,2010,n517,n156
5322,"n565,n156",2015,2010,n565,n156
5323,"n571,n156",2013,2010,n571,n156
5324,"n581,n156",2013,2010,n581,n156
5325,"n588,n156",2013,2010,n588,n156
5326,"n639,n156",2015,2010,n639,n156
